,REGN_GKO,DATE,MAX_NORM,CAP_TO_NA,RES_TO_NA,NA,BI_TO_NA,NI_TO_NA,L_NORM,I_NORM,IS_SZKO,REGISTERED_MSC
637,1573,2023-07-01,,-0.002419808624739613,-7.334811162870951e-05,-1129504198.0,-0.000687986818797109,-0.00022339713340312878,86.041,,,1.0
638,1573,2023-10-01,,,,,,,100.988,,,1.0
639,1573,2024-01-01,,,,,,,105.495,,,1.0
640,1637,2017-10-01,219.796,,,,,,129.773,0.54,,1.0
641,1637,2018-01-01,209.374,-0.00023415807594014002,-0.004879677054737733,-243049486.0,-0.0,,146.028,0.351,,1.0
642,1637,2018-04-01,229.36,,,,,,149.017,0.442,,1.0
643,1637,2018-07-01,251.695,,,,,,164.763,0.419,,1.0
644,1637,2018-10-01,225.016,-1.0350292028391909e-05,-0.00020475871854958526,-5498588817.0,-0.0,,155.806,0.608,,1.0
645,1637,2019-01-01,231.286,-0.0001952007974202269,-0.004078695829832264,-291556186.0,-0.0,,172.7,0.425,,1.0
646,1637,2019-04-01,212.971,-0.0,-0.001146014213249651,-574547848.0,-0.00012077149055825896,-2.17162070024845e-05,161.887,0.367,,1.0
647,1637,2019-07-01,192.877,-0.0,-0.015259546897563505,-43268847.0,-0.0017208223736583505,-0.00040551115216913455,152.857,0.302,,1.0
648,1637,2019-10-01,189.283,,,,,,149.568,0.297,,1.0
649,1637,2020-01-01,163.422,-0.0,-0.01848984624681508,-40284759.0,-0.002435064834321089,-0.001022322114425458,167.541,0.212,,1.0
650,1637,2020-04-01,195.021,-0.0,-0.7939537503313013,-905520.0,-0.11999403657566923,-0.05714396148069618,175.482,,,1.0
651,1637,2020-07-01,152.966,-0.0,-0.0268874474813979,-26868337.0,-0.004213733064312838,-0.0020955520991120516,167.855,,,1.0
652,1637,2020-10-01,167.131,,,,,,156.125,,,1.0
653,1637,2021-01-01,156.614,-0.0,-0.07367724799361554,-10254889.0,-0.01011761316967936,-0.00456787001790073,157.027,,,1.0
654,1637,2021-04-01,187.418,-0.0,-0.006019556367152506,-118272171.0,-0.0009024354511933327,-0.0004212402594689836,147.331,,,1.0
655,1637,2021-07-01,211.311,,,,,,131.12,,,1.0
656,1637,2021-10-01,207.168,-0.4749934537484308,-0.033731318480191695,-22264650.0,-0.4493291832568668,-0.046306723887417946,135.007,,,1.0
657,1637,2023-07-01,,-0.049728913205603076,-0.0010766400769987691,-253610288.0,-0.04925988649167103,-0.005126329890844176,107.354,,,1.0
658,1637,2023-10-01,,-0.12339708646989296,-0.0030973460545596397,-102241401.0,-0.12524002874334636,-0.01576652886436875,107.441,,,1.0
659,1637,2024-01-01,,-0.01635128850027802,-0.0004758728325964244,-826922600.0,-0.015878249064664576,-0.0025159404277982,107.735,,,1.0
660,1671,2017-10-01,348.457,-0.0,-1.3460170798555803e-05,-13163354511.0,-0.0,,91.402,0.558,,1.0
661,1671,2018-01-01,363.428,,,,,,70.698,1.831,,1.0
662,1671,2018-04-01,322.452,,,,,,62.127,0.712,,1.0
663,1671,2018-07-01,309.553,-0.0,-0.00012856169298725828,-2936294562.0,-0.0,,60.032,1.493,,1.0
664,1671,2018-10-01,247.075,-0.0,-0.001923224744722395,-169760191.0,-0.0,,81.041,1.502,,1.0
665,1671,2019-01-01,239.853,,,,,,77.389,1.316,,1.0
666,1671,2019-04-01,252.903,-0.0,-0.0001468243090712166,-234865740.0,-0.0,-0.0,57.253,1.355,,1.0
667,1671,2019-07-01,258.735,-0.0,-1.2476753848742534e-06,-27489522047.0,-0.0,-0.0,67.894,1.332,,1.0
668,1671,2019-10-01,281.161,,,,,,71.145,1.298,,1.0
669,1671,2020-01-01,,,,,,,,,,1.0
670,1671,2020-04-01,,,,,,,,,,1.0
671,1671,2020-07-01,,,,,,,,,,1.0
672,1671,2020-10-01,,,,,,,,,,1.0
673,1671,2021-01-01,,,,,,,,,,1.0
674,1671,2021-04-01,,,,,,,,,,1.0
675,1671,2021-07-01,,,,,,,,,,1.0
676,1671,2021-10-01,,,,,,,,,,1.0
677,1671,2023-07-01,,,,,,,,,,1.0
678,1671,2023-10-01,,,,,,,,,,1.0
679,1671,2024-01-01,,,,,,,,,,1.0
680,1745,2017-10-01,191.788,,,,,,128.817,1.089,,0.0
681,1745,2018-01-01,193.639,,,,,,87.892,0.304,,0.0
682,1745,2018-04-01,210.993,,,,,,142.763,0.225,,0.0
683,1745,2018-07-01,125.918,-0.0,-0.0006928223172984698,-407869367.0,,,71.045,0.229,,0.0
684,1745,2018-10-01,68.342,,,,,,71.473,0.216,,0.0
685,1745,2019-01-01,35.595,,,,,,74.2,0.198,,0.0
686,1745,2019-04-01,14.224,,,,,,82.968,0.229,,0.0
687,1745,2019-07-01,20.488,,,,,,85.71,0.184,,0.0
688,1745,2019-10-01,52.427,,,,,,86.182,0.173,,0.0
689,1745,2020-01-01,18.244,,,,,,103.22,0.156,,0.0
690,1745,2020-04-01,20.508,,,,,,90.254,,,0.0
691,1745,2020-07-01,17.919,,,,,,138.512,,,0.0
692,1745,2020-10-01,39.722,,,,,,287.397,,,0.0
693,1745,2021-01-01,19.588,,,,,,121.141,,,0.0
694,1745,2021-04-01,69.315,,,,,,200.161,,,0.0
695,1745,2021-07-01,37.07,,,,,,212.452,,,0.0
696,1745,2021-10-01,40.591,,,,,,327.514,,,0.0
697,1745,2023-07-01,,,,,,,463.156,,,0.0
698,1745,2023-10-01,,,,,,,379.664,,,0.0
699,1745,2024-01-01,,,,,,,367.87,,,0.0
700,1810,2017-10-01,199.665,-0.0014083293765937725,-0.15072772952349475,-20500886.0,,,207.191,1.11,,0.0
701,1810,2018-01-01,145.416,-0.00022820010094803578,-0.022902660706316934,-126520540.0,-0.0,,185.862,0.931,,0.0
702,1810,2018-04-01,146.34,-0.0005002363440000174,-0.02899419887319303,-57716718.0,-0.0,,208.218,0.758,,0.0
703,1810,2018-07-01,,-2.2057921587485677e-08,-0.0158605279382657,-90670374.0,-0.0,,554.406,,,0.0
704,1810,2018-10-01,89.417,,,,,,262.556,0.56,,0.0
705,1810,2019-01-01,114.181,,,,,,240.118,0.501,,0.0
706,1810,2019-04-01,135.262,-0.0,-0.008380136637197914,-88004293.0,-0.00014386798153131006,-0.00014384525536725805,233.899,0.595,,0.0
707,1810,2019-07-01,100.022,-0.0,-0.011229930315120661,-72515588.0,-0.0001583521600900485,-0.0001583245798131017,379.006,0.51,,0.0
708,1810,2019-10-01,89.407,-0.0,-0.0762510408373829,-11652877.0,-0.001263722255027664,-0.001263550623592783,201.41,0.644,,0.0
709,1810,2020-01-01,146.181,,,,,,133.212,0.577,,0.0
710,1810,2020-04-01,168.623,-0.0,-0.09683909300977504,-10074640.0,-0.0017231384942787038,-0.0017231384942787038,139.831,,,0.0
711,1810,2020-07-01,91.889,,,,,,126.718,,,0.0
712,1810,2020-10-01,106.639,-0.0,-0.005360796285913978,-195184063.0,-8.355190351786048e-05,-8.355190351786048e-05,136.531,,,0.0
713,1810,2021-01-01,86.573,-0.0,-0.09586123128251037,-12678650.0,-0.018432719571878708,-0.0013094454062538203,189.761,,,0.0
714,1810,2021-04-01,72.13,-0.0,-0.0015556628750759832,-759770654.0,-0.00031390130527468357,-2.815718123274606e-05,136.381,,,0.0
715,1810,2021-07-01,56.039,-0.01869137532704716,-0.0003677518126253318,-1006610946.0,-0.008863364774100121,-0.0016499174846048216,104.778,,,0.0
716,1810,2021-10-01,48.891,-0.17307585125043481,-0.006437048958951044,-107060239.0,-0.08158848776715322,-0.02043514959834902,134.349,,,0.0
717,1810,2023-07-01,,-0.3263204304839596,-0.009136090922830098,-75616476.0,-0.16699199259166744,-0.04402335543909769,147.569,,,0.0
718,1810,2023-10-01,,-0.009114919548043129,-0.00024395507159926627,-2804004014.0,-0.005011947532825464,-0.001758902974238039,139.816,,,0.0
719,1810,2024-01-01,,,,,,,164.538,,,0.0
720,1927,2017-10-01,128.315,,,,,,121.266,0.278,,0.0
721,1927,2018-01-01,256.377,,,,,,73.506,0.255,,0.0
722,1927,2018-04-01,262.475,,,,,,76.206,0.189,,0.0
723,1927,2018-07-01,309.396,,,,,,85.758,0.198,,0.0
724,1927,2018-10-01,273.685,,,,,,59.503,0.119,,0.0
725,1927,2019-01-01,261.591,,,,,,98.721,0.158,,0.0
726,1927,2019-04-01,181.207,0.0001469680025370967,-0.007209360551484702,-59911000.0,-0.003006993707332543,-0.000278262756422026,158.671,0.118,,0.0
727,1927,2019-07-01,65.442,0.29203532213824474,-1.6918427184632978,-116301.0,-1.5844833664370899,-0.17881187608017127,207.895,1.291,,0.0
728,1927,2019-10-01,49.23,1.352146537231014e-05,-0.00020504923426613016,-1183969308.0,-0.00014942025845149696,-1.134151021421579e-05,323.637,0.529,,0.0
729,1927,2020-01-01,19.096,,,,,,276.319,0.416,,0.0
730,1927,2020-04-01,41.359,0.0012755525452582404,-0.01800478516822976,-13947681.0,-0.01244536636592133,-0.0007243498041000508,214.53,,,0.0
731,1927,2020-07-01,7.468,,,,,,352.697,,,0.0
732,1927,2020-10-01,37.127,-0.00021901066483747514,-0.0008283948393907813,-256339115.0,-0.0023964504987855637,-6.319753425067416e-07,386.241,,,0.0
733,1927,2021-01-01,36.982,,,,,,307.079,,,0.0
734,1927,2021-04-01,39.683,,,,,,396.847,,,0.0
735,1927,2021-07-01,39.58,-0.0005665558570006786,-3.8906562477522184e-05,-5680712608.0,-0.0002443494497583286,-0.00015102541867578314,500.372,,,0.0
736,1927,2021-10-01,29.52,-0.013638350708264016,-0.0008516809774529772,-279090418.0,-0.007090676971933877,-0.005191124118062699,426.664,,,0.0
737,1927,2023-07-01,,-0.006874820637546607,-0.0002363004917898737,-568297590.0,-0.0035528903087553125,-0.003662306574272117,238.879,,,0.0
738,1927,2023-10-01,,-0.12601558351348835,-0.0033796744877851127,-39734300.0,-0.0781561019069167,-0.0900394621271798,261.796,,,0.0
739,1927,2024-01-01,,,,,,,257.958,,,0.0
740,1978,2017-10-01,266.174,-0.11847614223683285,-4.57082810522291,-36405760.0,-0.0,,149.618,0.256,1.0,1.0
741,1978,2018-01-01,212.573,1.300788003789077,49.46411158295302,3315847.0,0.0,,206.058,0.229,1.0,1.0
742,1978,2018-04-01,212.844,-0.17125159168134158,-6.70542582535658,-25186417.0,-0.0,,182.79,0.234,1.0,1.0
743,1978,2018-07-01,242.574,,,,,,186.368,0.299,1.0,1.0
744,1978,2018-10-01,212.124,-0.7047313837113662,-28.177008368453784,-6120366.0,-0.0,,186.56,0.62,0.0,1.0
745,1978,2019-01-01,234.463,-0.03744898761949969,-1.4489555814964017,-115175717.0,-0.0,,197.688,0.677,1.0,1.0
746,1978,2019-04-01,226.608,,,,,,227.982,0.69,1.0,1.0
747,1978,2019-07-01,235.698,,,,,,207.603,0.572,1.0,1.0
748,1978,2019-10-01,230.121,-0.0,-0.07214152829881441,-268269684.0,-0.017468134789318947,-0.0013902316297506056,274.523,0.556,0.0,1.0
749,1978,2020-01-01,260.669,-0.0,-0.16762949015302034,-115484650.0,-0.04063579878364787,-0.003286990955074982,203.525,0.56,1.0,1.0
750,1978,2020-04-01,234.189,-0.0,-0.023606040314096133,-859914951.0,-0.005171987060845974,-0.0001561259050605808,97.01,,1.0,1.0
751,1978,2020-07-01,229.929,-0.0,-0.0014621834833917584,-13583521648.0,-0.00038415862507704823,-6.662580024917555e-05,100.413,,1.0,1.0
752,1978,2020-10-01,257.339,,,,,,89.78,,0.0,1.0
753,1978,2021-01-01,234.549,,,,,,137.253,,1.0,1.0
754,1978,2021-04-01,240.846,-0.0,-0.008667295463842197,-3040346566.0,-0.0016749324096626687,-0.0002562737448136036,103.451,,1.0,1.0
755,1978,2021-07-01,240.02,5.448726168752221,0.6844979371298625,40557570.0,2.9305274946206095,0.34539515064635284,85.502,,1.0,1.0
756,1978,2021-10-01,238.711,,,,,,115.538,,0.0,1.0
757,1978,2023-07-01,,15.511825887566514,0.6494548664549631,16421389.0,10.18486292481105,1.5747759218175759,69.924,,1.0,1.0
758,1978,2023-10-01,,-0.01143405810934041,-0.00039183443220971645,-25664901227.0,-0.007282866329653457,-0.001785196155432685,59.243,,1.0,1.0
759,1978,2024-01-01,,1.050597288303293,0.03506684677248454,286682577.0,0.6614818765215718,0.17033341722751433,99.094,,1.0,1.0
760,2015,2017-10-01,164.673,,,,,,72.786,1.704,,0.0
761,2015,2018-01-01,179.586,,,,,,80.4,1.609,,0.0
762,2015,2018-04-01,194.161,,,,,,74.622,1.646,,0.0
763,2015,2018-07-01,235.669,,,,,,69.77,1.715,,0.0
764,2015,2018-10-01,242.636,-0.0007043419415921644,-0.0026257311218103943,-15529389.0,,,69.238,1.701,,0.0
765,2015,2019-01-01,191.216,,,,,,74.9,1.586,,0.0
766,2015,2019-04-01,168.392,,,,,,75.571,1.506,,0.0
767,2015,2019-07-01,211.372,,,,,,81.853,1.445,,0.0
768,2015,2019-10-01,184.836,,,,,,94.562,1.375,,0.0
769,2015,2020-01-01,230.871,,,,,,112.633,1.368,,0.0
770,2015,2020-04-01,216.884,,,,,,108.776,,,0.0
771,2015,2020-07-01,236.823,,,,,,94.401,,,0.0
772,2015,2020-10-01,232.55,,,,,,101.2,,,0.0
773,2015,2021-01-01,178.132,,,,,,103.689,,,0.0
774,2015,2021-04-01,171.522,,,,,,107.09,,,0.0
775,2015,2021-07-01,212.793,,,,,,86.732,,,0.0
776,2015,2021-10-01,209.715,,,,,,85.441,,,0.0
777,2015,2023-07-01,,,,,,,113.71,,,0.0
778,2015,2023-10-01,,,,,,,107.167,,,0.0
779,2015,2024-01-01,,,,,,,110.379,,,0.0
780,2170,2017-10-01,17.052,-0.00623814300080523,-0.00012061090049829933,-76344675.0,-0.0,,259.656,0.091,,1.0
781,2170,2018-01-01,29.051,-0.039940392455749305,-0.0028706824240267146,-11923994.0,-0.0,,483.538,0.085,,1.0
782,2170,2018-04-01,37.349,,,,,,303.114,0.049,,1.0
783,2170,2018-07-01,24.613,-0.001080061286559369,-0.00017882677471042652,-440946274.0,-0.0,,366.605,0.052,,1.0
784,2170,2018-10-01,26.77,,,,,,447.179,0.049,,1.0
785,2170,2019-01-01,26.16,-0.020072597839210334,-0.0031408149748932894,-23726326.0,-0.0,,268.083,0.043,,1.0
786,2170,2019-04-01,37.732,,,,,,217.546,0.136,,1.0
787,2170,2019-07-01,25.433,-0.0,-0.00018021574657688024,-126093310.0,-0.0037790188868862275,-2.0619650638086987e-06,223.813,0.131,,1.0
788,2170,2019-10-01,22.033,,,,,,297.767,0.174,,1.0
789,2170,2020-01-01,8.516,-0.0,-4.8599040286503314e-05,-412168633.0,-0.0011571792752118524,-1.7080387580100011e-06,320.014,0.153,,1.0
790,2170,2020-04-01,43.7,-0.0,-0.0003571695487005556,-78850507.0,-0.0060398977523378515,-0.0,280.384,,,1.0
791,2170,2020-07-01,91.908,-0.0,-0.005445147210558758,-17934685.0,-0.026554634218554717,-0.0,123.448,,,1.0
792,2170,2020-10-01,151.574,-0.0,-0.00048246313031053936,-130807923.0,-0.0036408268633697366,-0.0,100.677,,,1.0
793,2170,2021-01-01,183.175,-0.0,-0.0020059799101843903,-54036932.0,-0.008813398214391595,-0.0,136.165,,,1.0
794,2170,2021-04-01,136.07,-0.0,-0.0012465392272817707,-87588098.0,-0.005443125389022604,-5.7542064676413e-06,179.537,,,1.0
795,2170,2021-07-01,124.636,,,,,,221.113,,,1.0
796,2170,2021-10-01,121.479,,,,,,162.867,,,1.0
797,2170,2023-07-01,,,,,,,124.619,,,1.0
798,2170,2023-10-01,,,,,,,140.698,,,1.0
799,2170,2024-01-01,,,,,,,145.405,,,1.0
800,2209,2017-10-01,0.0,-0.0,-1.8386701092496054,-61758667.0,-0.0,,188.116,0.0,1.0,1.0
801,2209,2018-01-01,217.553,-0.0009745253233328844,-6.912583714161587,-10261406.0,-1.2571376670994209e-05,,286.372,0.243,1.0,1.0
802,2209,2018-04-01,241.759,,,,,,263.816,0.243,1.0,1.0
803,2209,2018-07-01,213.649,-0.0,-0.2939933090651986,-226047039.0,-1.1019830257542104e-05,,364.679,0.219,1.0,1.0
804,2209,2018-10-01,176.699,-0.0,-4.773808990526115,-12836023.0,-0.00037285691993540365,,288.527,0.224,0.0,1.0
805,2209,2019-01-01,183.954,-0.0,-0.09092586703169979,-750070384.0,-0.0,,177.433,0.298,1.0,1.0
806,2209,2019-04-01,135.094,-0.005298125682094751,-0.02899602179584304,-1001378472.0,-0.0019812888487980196,-0.0003199419689541718,329.451,0.324,1.0,1.0
807,2209,2019-07-01,140.527,-0.028054919688007617,-0.24167859496895577,-122066826.0,-0.01617655725725186,-0.003055031512001467,277.398,0.319,1.0,1.0
808,2209,2019-10-01,168.158,-0.04093775371377927,-0.39211798596953695,-80658065.0,-0.020721188885451193,-0.0008632490749685106,218.459,0.377,0.0,1.0
809,2209,2020-01-01,233.456,-0.00043262244890767586,-0.010909032403616884,-2932561644.0,-0.000572973462787335,-2.6794662666603436e-05,144.819,0.442,1.0,1.0
810,2209,2020-04-01,224.612,,,,,,169.897,,1.0,1.0
811,2209,2020-07-01,202.917,-0.0018694455658336427,-0.04869316501915229,-644037474.0,-0.0025200396957025515,-3.3067951570780804e-05,168.596,,1.0,1.0
812,2209,2020-10-01,209.747,-0.011026296682031317,-0.28908836150460154,-109289187.0,-0.014824311942223525,-0.00016867176438964634,154.773,,0.0,1.0
813,2209,2021-01-01,216.591,,,,,,153.26,,1.0,1.0
814,2209,2021-04-01,240.42,,,,,,128.799,,1.0,1.0
815,2209,2021-07-01,209.453,,,,,,124.724,,1.0,1.0
816,2209,2021-10-01,212.966,,,,,,173.398,,0.0,1.0
817,2209,2023-07-01,,,,,,,65.832,,1.0,1.0
818,2209,2023-10-01,,,,,,,70.718,,1.0,1.0
819,2209,2024-01-01,,,,,,,78.548,,1.0,1.0
820,2210,2017-10-01,169.754,,,,,,93.049,0.666,,1.0
821,2210,2018-01-01,209.052,-0.05715491896300371,-0.9363537886703798,-13561090.0,,,92.447,0.631,,1.0
822,2210,2018-04-01,183.568,,,,,,108.485,0.746,,1.0
823,2210,2018-07-01,220.557,-0.0029093813267973413,-0.03694946303650958,-266407498.0,,,96.253,0.849,,1.0
824,2210,2018-10-01,241.94,,,,,,91.746,0.84,,1.0
825,2210,2019-01-01,222.408,,,,,,140.384,0.658,,1.0
826,2210,2019-04-01,229.564,,,,,,114.873,0.737,,1.0
827,2210,2019-07-01,194.404,,,,,,223.959,0.728,,1.0
828,2210,2019-10-01,186.45,,,,,,311.501,0.659,,1.0
829,2210,2020-01-01,235.198,,,,,,196.603,0.756,,1.0
830,2210,2020-04-01,258.075,,,,,,242.922,,,1.0
831,2210,2020-07-01,242.856,,,,,,152.928,,,1.0
832,2210,2020-10-01,168.491,,,,,,156.737,,,1.0
833,2210,2021-01-01,160.764,,,,,,186.14,,,1.0
834,2210,2021-04-01,179.979,,,,,,170.187,,,1.0
835,2210,2021-07-01,173.241,1.9924222281428188,0.1960814939332593,11076211.0,1.2413066164954785,0.18106552863610129,164.251,,,1.0
836,2210,2021-10-01,229.179,-0.23648277089789557,-0.026414199537305765,-97169138.0,-0.15263988448678015,-0.03459021114296599,133.999,,,1.0
837,2210,2023-07-01,,,,,,,142.498,,,1.0
838,2210,2023-10-01,,,,,,,140.617,,,1.0
839,2210,2024-01-01,,,,,,,108.832,,,1.0
840,2216,2017-10-01,124.597,,,,,,124.388,0.308,,1.0
841,2216,2018-01-01,179.992,,,,,,112.367,0.299,,1.0
842,2216,2018-04-01,195.405,-1.94285801941345e-05,-0.0002551806043009497,-13437780702.0,-0.0,,101.796,0.291,,1.0
843,2216,2018-07-01,212.653,,,,,,69.073,0.264,,1.0
844,2216,2018-10-01,216.151,,,,,,73.58,0.239,,1.0
845,2216,2019-01-01,233.371,-7.844861943852264e-05,-0.0010177833747730877,-3327999930.0,-0.0,,87.265,0.206,,1.0
846,2216,2019-04-01,218.104,,,,,,81.424,0.187,,1.0
847,2216,2019-07-01,225.495,,,,,,93.118,0.236,,1.0
848,2216,2019-10-01,216.228,-0.0,-0.0023564718848049226,-226337519.0,-0.00010794940276781951,-1.2896668713594938e-05,75.713,0.198,,1.0
849,2216,2020-01-01,296.342,,,,,,94.623,0.2,,1.0
850,2216,2020-04-01,344.892,-0.0,-0.037917385254147125,-17017761.0,-0.0014546566966124393,-0.00019044808538561564,69.678,,,1.0
851,2216,2020-07-01,335.489,-0.0,-0.009878467259227537,-62514759.0,-0.007183919560499305,-5.614674128392625e-05,90.243,,,1.0
852,2216,2020-10-01,381.567,,,,,,94.09,,,1.0
853,2216,2021-01-01,364.444,,,,,,75.456,,,1.0
854,2216,2021-04-01,378.192,,,,,,71.853,,,1.0
855,2216,2021-07-01,376.821,,,,,,71.6,,,1.0
856,2216,2021-10-01,333.083,,,,,,85.659,,,1.0
857,2216,2023-07-01,,,,,,,159.208,,,1.0
858,2216,2023-10-01,,,,,,,143.579,,,1.0
859,2216,2024-01-01,,,,,,,141.198,,,1.0
860,2225,2017-10-01,42.618,-0.00047928245418518706,-0.0052474609221798965,-292176354.0,-0.0,,359.08,0.837,,0.0
861,2225,2018-01-01,36.252,-0.002718873120820559,-0.03484413509158002,-51504794.0,-0.0,,251.214,0.803,,0.0
862,2225,2018-04-01,37.707,-0.0013337240295020689,-0.018736482037646496,-104995484.0,-0.0,,278.702,0.825,,0.0
863,2225,2018-07-01,36.571,-0.0009143974637872061,-0.012667501620674577,-153144563.0,-0.0,,187.312,0.808,,0.0
864,2225,2018-10-01,36.664,-0.00013220759936928417,-0.002148283091795788,-1059205376.0,-0.0,,311.94,0.82,,0.0
865,2225,2019-01-01,46.582,-0.0003592146724599121,-0.005456882200925421,-389836526.0,-0.0,,197.887,0.853,,0.0
866,2225,2019-04-01,56.283,-0.0,-0.0029828621179765367,-265798072.0,-0.000526847312872909,-0.0,171.163,0.891,,0.0
867,2225,2019-07-01,26.021,-0.0,-0.0034028530772558267,-225366768.0,-0.0006213649032762453,-0.0,468.25,0.841,,0.0
868,2225,2019-10-01,15.573,-0.0,-0.008984335588381603,-91185040.0,-0.001535723403751317,-0.0,718.91,1.203,,0.0
869,2225,2020-01-01,17.652,,,,,,481.018,0.961,,0.0
870,2225,2020-04-01,13.211,,,,,,373.736,,,0.0
871,2225,2020-07-01,10.783,,,,,,494.46,,,0.0
872,2225,2020-10-01,5.918,,,,,,305.222,,,0.0
873,2225,2021-01-01,0.0,,,,,,241.712,,,0.0
874,2225,2021-04-01,0.0,,,,,,307.88,,,0.0
875,2225,2021-07-01,0.0,,,,,,629.36,,,0.0
876,2225,2021-10-01,0.0,,,,,,345.953,,,0.0
877,2225,2023-07-01,,,,,,,223.559,,,0.0
878,2225,2023-10-01,,,,,,,196.759,,,0.0
879,2225,2024-01-01,,,,,,,271.156,,,0.0
880,2268,2017-10-01,158.492,-0.0033026534437500784,-0.007099353328876487,-470895002.0,,,176.06,0.604,,1.0
881,2268,2018-01-01,153.804,-0.016709185545456407,-0.03082100669769306,-93074734.0,,,131.801,0.477,,1.0
882,2268,2018-04-01,144.683,,,,,,136.271,0.474,,1.0
883,2268,2018-07-01,142.45,-0.0016717735216201478,-0.024564774179579557,-121302316.0,,,121.997,0.487,,1.0
884,2268,2018-10-01,140.289,-0.00371045048864999,-0.05365144171924114,-54653741.0,-0.0,,100.382,0.528,,1.0
