,REGN_GKO,RAZDEL,STR,20171001,20180101,20180401,20180701,20181001,20190101,20190401,20190701,20191001,20200101,20200401,20200701,20201001,20210101,20210401,20210701,20211001,20230701,20231001,20240101
139,101,II,6.1,,,,,,,,,,,,46548.0,8761.0,,,,,,,
140,101,II,6.2,,,,,,,,,,,,0.0,0.0,,,,,,,
141,101,I,7,,,,,,,,,,,,0.0,0.0,,,,,,,
142,101,II,7,,,,,,,,,,,,1899.0,9310.0,,,,,,,
143,101,I,7.1,,,,,,,,,,,,0.0,0.0,,,,,,,
144,101,I,8,,,,,,,,,,,,9373.0,-5992.0,,,,,,,
145,101,II,8,,,,,,,,,,,,123480.0,396414.0,,,,,,,
146,101,I,8.1,,,,,,,,,,,,0.0,36478.0,,,,,,,
147,101,I,9,,,,,,,,,,,,0.0,0.0,,,,,,,
148,212,I,1,1013874.0,1372686.0,317570.0,652250.0,983699.0,1314663.0,1597095.0,2456007.0,3062919.0,3779424.0,640942.0,,,,,,,,,
149,212,II,1,154806.0,176711.0,46462.0,66896.0,197436.0,144685.0,621597.0,780965.0,906104.0,204988.0,32328.0,,,,,,,,,
150,212,I,1.1,227655.0,310075.0,83374.0,166139.0,257086.0,357513.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
151,212,I,1.2,760423.0,1029840.0,226835.0,466644.0,694375.0,912197.0,312143.0,673604.0,985106.0,1222223.0,277295.0,,,,,,,,,
152,212,I,1.2.1,,,,,,,97787.0,178509.0,260895.0,356137.0,90872.0,,,,,,,,,
153,212,I,1.2.2,,,,,,,214356.0,495095.0,724211.0,866086.0,186423.0,,,,,,,,,
154,212,I,1.2.3,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
155,212,I,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
156,212,I,1.4,25796.0,32771.0,7361.0,19467.0,32238.0,44953.0,10492.0,16976.0,25055.0,33135.0,8417.0,,,,,,,,,
157,212,I,1.4.1,,,,,,,10492.0,16976.0,25055.0,33135.0,8417.0,,,,,,,,,
158,212,I,1.4.2,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
159,212,I,1.5,,,,,,,1274460.0,1765427.0,2052758.0,2524066.0,355230.0,,,,,,,,,
160,212,I,10,50439.0,66593.0,12039.0,25154.0,45089.0,59538.0,10585.0,25454.0,45674.0,64263.0,14665.0,,,,,,,,,
161,212,II,10,154804.0,176697.0,46458.0,66891.0,197425.0,140499.0,,,,,,,,,,,,,,
162,212,I,11,656.0,1453.0,2039.0,4308.0,6051.0,10545.0,1838.0,3123.0,3489.0,3883.0,8151.0,,,,,,,,,
163,212,I,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
164,212,I,13,290705.0,395788.0,88937.0,191757.0,295980.0,406095.0,87206.0,191817.0,301604.0,413039.0,91149.0,,,,,,,,,
165,212,I,14,15569.0,21933.0,4910.0,12414.0,20909.0,33967.0,4953.0,15321.0,27153.0,46257.0,14546.0,,,,,,,,,
166,212,I,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
167,212,I,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
168,212,I,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
169,212,I,18,-61612.0,-113846.0,-30552.0,-40683.0,-82582.0,-100216.0,10731.0,89530.0,84666.0,83969.0,5397.0,,,,,,,,,
170,212,I,19,29926.0,48155.0,12822.0,23093.0,35041.0,71524.0,18863.0,93198.0,167342.0,228972.0,52186.0,,,,,,,,,
171,212,I,2,415551.0,555834.0,135755.0,276636.0,417412.0,553735.0,404430.0,985556.0,1406714.0,2501168.0,530991.0,,,,,,,,,
172,212,II,2,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
173,212,I,2.1,1.0,1.0,19.0,39.0,79.0,133.0,59.0,711.0,274.0,485.0,266.0,,,,,,,,,
174,212,I,2.2,412914.0,552730.0,135643.0,276503.0,417238.0,553505.0,133873.0,271844.0,420086.0,570542.0,156528.0,,,,,,,,,
175,212,I,2.3,2636.0,3103.0,93.0,94.0,95.0,97.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
176,212,I,2.3.1,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
177,212,I,2.3.2,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
178,212,I,2.4,,,,,,,270497.0,713001.0,986354.0,1930141.0,374197.0,,,,,,,,,
179,212,I,20,773527.0,1017476.0,230822.0,489577.0,841166.0,1105222.0,926916.0,1296083.0,1665669.0,1422927.0,238371.0,,,,,,,,,
180,212,I,21,556603.0,769507.0,173324.0,387400.0,586869.0,868872.0,267434.0,526684.0,759789.0,1218234.0,194697.0,,,,,,,,,
181,212,I,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
182,212,I,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
183,212,I,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
184,212,I,21.4,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
185,212,I,21.5,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
186,212,I,21.6,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
187,212,I,21.7,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
188,212,I,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
189,212,I,23,1446.0,4422.0,1809.0,5678.0,7534.0,9898.0,1235.0,38263.0,43060.0,45957.0,-277.0,,,,,,,,,
190,212,I,24,218370.0,252391.0,59307.0,107855.0,261831.0,246248.0,660717.0,807662.0,948940.0,250650.0,43397.0,,,,,,,,,
191,212,I,24.1,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
192,212,I,25,63564.0,75680.0,12845.0,40959.0,64395.0,101563.0,39120.0,26697.0,42836.0,45662.0,11069.0,,,,,,,,,
193,212,I,26,154806.0,176711.0,46462.0,66896.0,197436.0,144685.0,,,0.0,0.0,0.0,,,,,,,,,
194,212,I,26.1,155107.0,176987.0,46740.0,67140.0,197688.0,144971.0,,,,,,,,,,,,,,
195,212,I,26.2,-301.0,-276.0,-278.0,-244.0,-252.0,-286.0,,,,,,,,,,,,,,
196,212,I,27,,,,,,,621597.0,780965.0,906104.0,204988.0,32328.0,,,,,,,,,
197,212,I,27.1,,,,,,,621836.0,781220.0,906363.0,205036.0,32328.0,,,,,,,,,
198,212,I,27.2,,,,,,,-239.0,-255.0,-259.0,-48.0,0.0,,,,,,,,,
199,212,I,3,598323.0,816852.0,181815.0,375614.0,566287.0,760928.0,1192665.0,1470451.0,1656205.0,1278256.0,109951.0,,,,,,,,,
200,212,II,3,-2.0,-14.0,-4.0,-5.0,-11.0,-5176.0,0.0,0.0,-34.0,-86550.0,-11.0,,,,,,,,,
