,REGN_GKO,DATE,RESERVES,BALANCE_INCOME,CAPITAL,NET_INCOME,LIABILITIES,NET_ASSETS,LIQUIDITY_NORM,INSIDE_NORM,RISK_NORM,MAX_NORM
328,646,2019-10-01,70639.0,17081.0,,,10433580.0,,111.329,0.404,,267.361
329,646,2020-01-01,74385.0,17081.0,,,10992278.0,,131.613,0.58,,212.757
330,646,2020-04-01,77317.0,17081.0,,,10517767.0,,139.778,,,195.516
331,646,2020-07-01,0.0,,,,,,129.123,,,183.955
332,646,2020-10-01,0.0,,,,,,118.774,,,163.032
333,646,2021-01-01,0.0,,,,,,101.81,,,147.666
334,646,2021-04-01,0.0,,,,,,118.264,,,121.378
335,646,2021-07-01,0.0,,,,,,94.154,,,214.512
336,646,2021-10-01,0.0,,,,,,66.284,,,274.917
337,646,2023-07-01,0.0,,,,,,64.924,,,
338,646,2023-10-01,0.0,,,,,,72.039,,,
339,646,2024-01-01,0.0,,,,,,84.637,,,
340,705,2017-10-01,1625334.0,,,,286130.0,,209.684,0.825,,88.264
341,705,2018-01-01,1656089.0,,,,341364.0,,121.972,0.665,,102.538
342,705,2018-04-01,1532496.0,,920147.0,,183737.0,,231.06,0.283,,58.826
343,705,2018-07-01,1445874.0,,2464537.0,,275557.0,2458347.0,230.884,0.396,,94.548
344,705,2018-10-01,1479867.0,,2216924.0,,282005.0,,203.433,0.369,,90.014
345,705,2019-01-01,1299364.0,0.0,2697533.0,,106498.0,2632079.0,223.503,0.66,,88.983
346,705,2019-04-01,1295332.0,2607017.0,,,129510110.0,,158.421,0.65,,91.539
347,705,2019-07-01,1251065.0,2970098.0,,35226.0,118272171.0,,131.772,1.33,,78.721
348,705,2019-10-01,1214947.0,394845.0,,11864.0,119488931.0,,199.091,1.132,,187.256
349,705,2020-01-01,1224134.0,394607.0,,11626.0,120147965.0,,90.123,1.142,,176.907
350,705,2020-04-01,1536346.0,399383.0,,16402.0,125883336.0,,123.486,,,200.337
351,705,2020-07-01,1492712.0,396745.0,,13764.0,114235518.0,,171.285,,,173.307
352,705,2020-10-01,1352444.0,483862.0,,14017.0,127030920.0,,170.224,,,202.503
353,705,2021-01-01,1320088.0,481862.0,,12017.0,118064700.0,,224.105,,,194.295
354,705,2021-04-01,1020020.0,504789.0,,34944.0,114066565.0,,156.242,,,172.386
355,705,2021-07-01,860625.0,-7806517.0,8514007.0,-480358.0,144380034.0,,153.098,,,167.168
356,705,2021-10-01,961335.0,-7000405.0,10020060.0,-547505.0,166099652.0,9478035.0,112.012,,,173.524
357,705,2023-07-01,436394.0,-6395625.0,6782009.0,-1315673.0,324020056.0,6781362.0,213.984,,,
358,705,2023-10-01,414647.0,-5500049.0,8132120.0,-282654.0,296821368.0,,198.145,,,
359,705,2024-01-01,438959.0,-3316509.0,11764682.0,1869811.0,238046064.0,11706439.0,234.106,,,
360,842,2017-10-01,9967.0,,12030.0,,7348.0,11649.0,109.483,0.733,,251.165
361,842,2018-01-01,10750.0,,12030.0,,8580.0,10007.0,111.126,0.816,,170.69
362,842,2018-04-01,11614.0,,12030.0,,8633.0,,111.571,0.699,,200.741
363,842,2018-07-01,10150.0,,12030.0,,8347.0,11893.0,93.538,0.71,,217.508
364,842,2018-10-01,10208.0,,12030.0,,9600.0,-2710245.0,91.17,0.841,,209.908
365,842,2019-01-01,2641.0,,12030.0,,9447.0,,123.377,0.0,,0.0
366,842,2019-04-01,17293.0,12030.0,,,1541225.0,,118.236,,,
367,842,2019-07-01,0.0,,,,,,71.549,,,
368,842,2019-10-01,0.0,,,,,,85.106,,,
369,842,2020-01-01,0.0,,,,,,130.167,,,
370,842,2020-04-01,0.0,,,,,,134.712,,,
371,842,2020-07-01,0.0,,,,,,79.614,,,
372,842,2020-10-01,0.0,,,,,,96.261,,,
373,842,2021-01-01,0.0,,,,,,135.822,,,
374,842,2021-04-01,0.0,,,,,,147.597,,,
375,842,2021-07-01,0.0,,,,,,87.585,,,
376,842,2021-10-01,0.0,,,,,,98.651,,,
377,842,2023-07-01,0.0,,,,,,123.14,,,
378,842,2023-10-01,0.0,,,,,,102.886,,,
379,842,2024-01-01,0.0,,,,,,104.745,,,
380,843,2017-10-01,0.0,,,,,,196.804,0.499,,122.811
381,843,2018-01-01,0.0,,,,,,248.119,0.462,,106.922
382,843,2018-04-01,242443.0,0.0,24128.0,,0.0,14528.0,166.914,0.451,,156.786
383,843,2018-07-01,258782.0,0.0,24128.0,,0.0,-423341.0,170.606,0.739,,157.793
384,843,2018-10-01,272790.0,0.0,24128.0,,447469.0,-28807.0,220.675,0.855,,192.904
385,843,2019-01-01,277035.0,0.0,24128.0,,472188.0,-31996.0,305.365,1.006,,164.813
386,843,2019-04-01,252895.0,73.0,2039.0,73.0,33156738.0,-1236191.0,354.805,0.876,,161.375
387,843,2019-07-01,237753.0,71.0,1878.0,71.0,32840213.0,-29674892.0,368.631,0.742,,137.032
388,843,2019-10-01,0.0,,,,,,320.581,0.573,,75.073
389,843,2020-01-01,0.0,,,,,,598.998,0.616,,61.074
390,843,2020-04-01,0.0,,,,,,1170.529,,,58.663
391,843,2020-07-01,0.0,,,,,,211.31,,,57.566
392,843,2020-10-01,0.0,,,,,,138.15,,,57.669
393,843,2021-01-01,0.0,,,,,,119.13,,,52.119
394,843,2021-04-01,0.0,,,,,,166.404,,,46.986
395,843,2021-07-01,0.0,,,,,,166.663,,,43.436
396,843,2021-10-01,0.0,,,,,,132.519,,,49.042
397,843,2023-07-01,0.0,,,,,,106.712,,,
398,843,2023-10-01,0.0,,,,,,83.827,,,
399,843,2024-01-01,0.0,,,,,,98.024,,,
400,912,2017-10-01,13666840.0,,6529315.0,,54196.0,6522856.0,75.335,0.352,,484.238
401,912,2018-01-01,15065094.0,,8925498.0,,59675.0,8669334.0,91.117,0.368,,495.062
402,912,2018-04-01,16284584.0,,12495796.0,,60537.0,12493814.0,95.444,0.361,,471.796
403,912,2018-07-01,15324168.0,,12788723.0,,68223.0,12788723.0,109.118,0.347,,488.992
404,912,2018-10-01,12795627.0,,12822656.0,,52935.0,11860511.0,61.488,0.367,,512.487
405,912,2019-01-01,12271757.0,,12845851.0,,71976.0,12403144.0,76.206,0.42,,569.547
406,912,2019-04-01,6077912.0,-17081.0,,1167.0,263447387.0,,199.627,0.0,,0.0
407,912,2019-07-01,5982194.0,-17573.0,,1120.0,266222052.0,,383.214,0.0,,0.0
408,912,2019-10-01,6362432.0,-38832.0,,1120.0,268269684.0,,762.527,0.4,,184.857
409,912,2020-01-01,0.0,,,,,,501.185,0.505,,263.289
410,912,2020-04-01,0.0,,,,,,301.931,,,322.011
411,912,2020-07-01,0.0,,,,,,138.73,,,298.23
412,912,2020-10-01,0.0,,,,,,148.836,,,857.451
413,912,2021-01-01,0.0,,,,,,92.454,,,1030.198
414,912,2021-04-01,0.0,,,,,,128.53,,,654.718
415,912,2021-07-01,0.0,,,,,,82.975,,,273.59
416,912,2021-10-01,0.0,,,,,,215.4,,,841.806
417,912,2023-07-01,0.0,,,,,,,,,
418,912,2023-10-01,0.0,,,,,,,,,
419,912,2024-01-01,0.0,,,,,,,,,
420,918,2017-10-01,1226082.0,0.0,0.0,,34730.0,-254499.0,387.389,2.194,,103.478
421,918,2018-01-01,1232197.0,0.0,0.0,,46226.0,-18409.0,522.281,2.195,,104.85
422,918,2018-04-01,1270759.0,0.0,0.0,,36831.0,-38859.0,329.465,2.258,,96.085
423,918,2018-07-01,2112692.0,0.0,0.0,,18242.0,0.0,345.406,2.284,,104.36
424,918,2018-10-01,2186696.0,0.0,0.0,,56124.0,-11481.0,353.872,2.232,,91.821
425,918,2019-01-01,2184383.0,0.0,0.0,,93323.0,-22768.0,560.86,1.986,,113.583
426,918,2019-04-01,889577.0,18488.0,0.0,18488.0,112776822.0,-116705.0,356.1,1.914,,130.524
427,918,2019-07-01,844164.0,5046.0,0.0,5046.0,114857692.0,-2066.0,207.683,1.902,,237.156
428,918,2019-10-01,848964.0,2725.0,0.0,2725.0,115484650.0,,327.786,2.179,,221.048
429,918,2020-01-01,859571.0,2616.0,0.0,2616.0,125216089.0,-163225.0,435.447,2.339,,163.352
430,918,2020-04-01,912558.0,2611.0,0.0,2611.0,121465111.0,-673535.0,273.126,,,144.028
431,918,2020-07-01,933274.0,2781.0,0.0,2781.0,124987691.0,-13782.0,231.194,,,138.385
432,918,2020-10-01,874600.0,2779.0,0.0,2779.0,100763057.0,,190.807,,,121.652
433,918,2021-01-01,635646.0,2666.0,0.0,2666.0,67745558.0,,206.0,,,36.853
434,918,2021-04-01,391004.0,2660.0,0.0,2660.0,48705645.0,-6229.0,81.021,,,10.634
435,918,2021-07-01,258750.0,17190518.0,20437184.0,100305.0,36454614.0,,64.73,,,9.938
436,918,2021-10-01,141359.0,17401493.0,20740287.0,1493782.0,11032135.0,,1185.537,,,26.982
437,918,2023-07-01,0.0,,,,,,,,,
438,918,2023-10-01,0.0,,,,,,,,,
439,918,2024-01-01,0.0,,,,,,,,,
440,963,2017-10-01,11876106.0,,85780.0,,218642.0,64654.0,100.386,0.846,,242.712
441,963,2018-01-01,21028786.0,,555780.0,,311233.0,337870.0,88.87,0.74,,228.935
442,963,2018-04-01,34214561.0,,555780.0,,1687664.0,-1374943.0,117.213,0.595,,169.909
443,963,2018-07-01,36639379.0,0.0,7272953.0,,1257928.0,6955543.0,90.143,0.753,,300.216
444,963,2018-10-01,35875568.0,0.0,7272953.0,,1238230.0,7212077.0,98.054,0.642,,243.942
445,963,2019-01-01,28350881.0,0.0,7272953.0,,2354269.0,6827725.0,84.943,0.826,,239.882
446,963,2019-04-01,8030596.0,7272953.0,0.0,0.0,823399794.0,,92.959,0.627,,246.413
447,963,2019-07-01,7868163.0,7285643.0,0.0,0.0,840443850.0,-1139983.0,113.278,0.45,,220.964
448,963,2019-10-01,8458517.0,7285643.0,0.0,0.0,859914951.0,-448.0,159.242,0.44,,205.99
449,963,2020-01-01,9199308.0,7285643.0,0.0,0.0,973024104.0,,139.471,0.264,,176.336
450,963,2020-04-01,11137908.0,7348363.0,0.0,62720.0,1218796099.0,-57983.0,90.083,,,116.055
451,963,2020-07-01,11306512.0,7400887.0,0.0,115244.0,1363812643.0,-43129.0,79.147,,,202.778
452,963,2020-10-01,12272112.0,7391341.0,0.0,105698.0,1401830528.0,-2005.0,80.478,,,191.539
453,963,2021-01-01,12553114.0,7495913.0,0.0,210270.0,1285549328.0,,163.601,,,150.072
454,963,2021-04-01,14619610.0,7486520.0,0.0,200877.0,1401814145.0,-156.0,160.327,,,172.454
455,963,2021-07-01,18679736.0,175838719.0,196284144.0,39827450.0,1627376895.0,192963172.0,167.703,,,172.016
456,963,2021-10-01,18883296.0,189054586.0,204335830.0,55481444.0,1667549162.0,,131.406,,,180.13
457,963,2023-07-01,0.0,,,,,,126.491,,,
458,963,2023-10-01,0.0,,,,,,90.793,,,
459,963,2024-01-01,0.0,,,,,,122.529,,,
460,1000,2017-10-01,249676755.0,0.0,21341309.0,,20747620.0,,268.679,0.019,,325.058
461,1000,2018-01-01,260273810.0,0.0,22174131.0,,30807340.0,,144.721,0.019,,363.661
462,1000,2018-04-01,249851381.0,0.0,15445239.0,,18863656.0,13791996.0,142.871,0.228,,234.751
463,1000,2018-07-01,280613406.0,0.0,20971567.0,,21921168.0,20356475.0,168.002,0.282,,237.186
464,1000,2018-10-01,309599652.0,0.0,19887922.0,,29676770.0,18733370.0,141.247,0.29,,264.35
465,1000,2019-01-01,297502592.0,0.0,19673695.0,,51152032.0,19197081.0,134.675,0.307,,215.492
466,1000,2019-04-01,117650738.0,20912296.0,1864727.0,273275.0,13008213323.0,,171.187,0.302,,215.191
467,1000,2019-07-01,126537234.0,32395007.0,1755396.0,167544.0,13163354511.0,1647056.0,220.815,0.3,,238.361
468,1000,2019-10-01,126892737.0,32497467.0,1656142.0,80866.0,13583521648.0,1651645.0,143.665,0.306,,235.67
469,1000,2020-01-01,129055039.0,32524171.0,1657871.0,100647.0,13438041779.0,1655250.0,160.253,0.326,,217.267
470,1000,2020-04-01,139169898.0,31534752.0,2062976.0,230949.0,14499269524.0,,76.283,,,219.216
471,1000,2020-07-01,145281724.0,31698032.0,1837845.0,307242.0,14193167951.0,1832443.0,75.505,,,212.595
472,1000,2020-10-01,153092326.0,32034342.0,1577206.0,599054.0,15276973702.0,1470708.0,69.244,,,229.354
473,1000,2021-01-01,164019974.0,34597668.0,1529583.0,600444.0,16136523326.0,1520136.0,57.855,,,240.43
474,1000,2021-04-01,177811369.0,33934291.0,2891774.0,709220.0,16710135054.0,2419586.0,85.445,,,240.458
475,1000,2021-07-01,185791922.0,410259514.0,1625112985.0,139302256.0,17689076154.0,1625041009.0,72.323,,,241.063
476,1000,2021-10-01,205092060.0,470398054.0,1667263114.0,228421189.0,18637017866.0,1667169791.0,77.291,,,258.058
477,1000,2023-07-01,54604240.0,86882884.0,1505061951.0,219658427.0,24915550610.0,1502707682.0,83.869,,,
478,1000,2023-10-01,55256996.0,575558559.0,1552158217.0,305632837.0,26205740977.0,1501006185.0,72.05,,,
479,1000,2024-01-01,54381634.0,630341533.0,1608820040.0,319790753.0,27601841186.0,,110.063,,,
480,1067,2017-10-01,0.0,,,,,,239.778,0.129,,372.546
481,1067,2018-01-01,0.0,,,,,,172.896,0.121,,413.627
482,1067,2018-04-01,0.0,,,,,,137.454,0.102,,349.497
483,1067,2018-07-01,0.0,,,,,,78.84,0.117,,430.507
484,1067,2018-10-01,0.0,,,,,,172.6,0.135,,395.114
485,1067,2019-01-01,0.0,,,,,,143.515,0.259,,439.566
486,1067,2019-04-01,0.0,,,,,,116.871,0.255,,490.966
487,1067,2019-07-01,0.0,,,,,,101.087,0.177,,419.844
488,1067,2019-10-01,0.0,,,,,,288.239,0.15,,387.562
489,1067,2020-01-01,0.0,,,,,,158.495,0.129,,386.514
490,1067,2020-04-01,0.0,,,,,,57.064,,,283.613
491,1067,2020-07-01,0.0,,,,,,92.196,,,200.856
492,1067,2020-10-01,0.0,,,,,,156.531,,,195.703
493,1067,2021-01-01,606348.0,2039603.0,-2291.0,,13284876.0,,153.588,,,216.72
494,1067,2021-04-01,593948.0,2039603.0,-3584.0,,12650323.0,-3594.0,114.006,,,204.856
495,1067,2021-07-01,539093.0,1160432.0,4012111.0,209139.0,14411591.0,3267976.0,69.327,,,238.022
496,1067,2021-10-01,536505.0,1214909.0,4068968.0,264018.0,15380484.0,3540801.0,109.432,,,192.487
497,1067,2023-07-01,0.0,,,,,,91.971,,,
498,1067,2023-10-01,0.0,,,,,,125.573,,,
499,1067,2024-01-01,0.0,,,,,,111.379,,,
500,1280,2017-10-01,86921.0,,92420.0,,591.0,-1742192.0,265.068,2.84,,251.886
501,1280,2018-01-01,0.0,,,,,,436.587,1.756,,160.225
502,1280,2018-04-01,0.0,,,,,,446.018,0.866,,155.168
503,1280,2018-07-01,0.0,,,,,,474.92,0.922,,192.198
504,1280,2018-10-01,0.0,,,,,,807.735,1.019,,157.899
505,1280,2019-01-01,0.0,,,,,,339.331,0.0,,0.0
506,1280,2019-04-01,0.0,,,,,,515.068,,,
507,1280,2019-07-01,0.0,,,,,,299.374,,,
508,1280,2019-10-01,0.0,,,,,,378.388,,,
509,1280,2020-01-01,0.0,,,,,,,,,
510,1280,2020-04-01,0.0,,,,,,,,,
511,1280,2020-07-01,0.0,,,,,,,,,
512,1280,2020-10-01,0.0,,,,,,,,,
513,1280,2021-01-01,0.0,,,,,,,,,
514,1280,2021-04-01,0.0,,,,,,,,,
515,1280,2021-07-01,0.0,,,,,,,,,
516,1280,2021-10-01,0.0,,,,,,,,,
517,1280,2023-07-01,0.0,,,,,,,,,
518,1280,2023-10-01,0.0,,,,,,,,,
519,1280,2024-01-01,0.0,,,,,,,,,
520,1326,2017-10-01,84351520.0,0.0,0.0,,7011845.0,-160086.0,147.109,0.07,,373.665
521,1326,2018-01-01,93662920.0,0.0,0.0,,4897815.0,-755124.0,148.513,0.082,,297.084
522,1326,2018-04-01,114800178.0,0.0,0.0,,5049125.0,-11458.0,151.045,0.137,,253.565
523,1326,2018-07-01,114964189.0,0.0,0.0,,5176752.0,,137.143,0.045,,229.206
524,1326,2018-10-01,121033619.0,0.0,0.0,,5294044.0,,87.689,0.052,,218.22
525,1326,2019-01-01,131030916.0,0.0,0.0,,4357353.0,-14301.0,129.165,0.059,,234.622
526,1326,2019-04-01,24166182.0,0.0,2560894.0,0.0,2826481713.0,,143.174,0.063,,262.112
527,1326,2019-07-01,24423201.0,0.0,2505976.0,0.0,2936294562.0,,199.593,0.057,,248.587
528,1326,2019-10-01,28031057.0,0.0,2479256.0,0.0,3040346566.0,2477222.0,247.692,0.061,,238.451
529,1326,2020-01-01,30579083.0,0.0,2294949.0,0.0,3328261007.0,,158.54,0.101,,207.916
530,1326,2020-04-01,28237841.0,0.0,1895913.0,0.0,3760222848.0,988404.0,121.573,,,98.372
531,1326,2020-07-01,30897754.0,0.0,2307198.0,0.0,3406950517.0,2298798.0,122.857,,,147.479
532,1326,2020-10-01,31618443.0,0.0,2063011.0,0.0,3761493446.0,1615190.0,109.915,,,133.239
533,1326,2021-01-01,34931079.0,0.0,2128737.0,0.0,4114301827.0,149895.0,101.123,,,162.394
534,1326,2021-04-01,40561608.0,0.0,2356162.0,0.0,4312698021.0,1971685.0,103.708,,,164.159
535,1326,2021-07-01,42083611.0,567496710.0,647290434.0,71880566.0,4310109796.0,647181907.0,105.992,,,128.046
536,1326,2021-10-01,43843565.0,599070926.0,679184432.0,103426975.0,4619678127.0,678746642.0,127.334,,,119.19
537,1326,2023-07-01,12217647.0,534208570.0,597514769.0,53198695.0,5603123790.0,,75.678,,,
538,1326,2023-10-01,12217647.0,556599383.0,621246110.0,86776465.0,7131378673.0,620537108.0,85.5,,,
539,1326,2024-01-01,12217647.0,594245839.0,671382550.0,118809356.0,7751112884.0,671376624.0,97.438,,,
540,1354,2017-10-01,1194856.0,0.0,78152.0,,0.0,,89.823,0.226,,47.562
541,1354,2018-01-01,1020293.0,0.0,78152.0,,255946.0,77909.0,118.853,0.231,,56.596
542,1354,2018-04-01,1193522.0,0.0,78152.0,,50373.0,-3506.0,166.504,0.189,,47.67
543,1354,2018-07-01,1242767.0,0.0,78152.0,,50044.0,74777.0,124.028,0.163,,55.764
544,1354,2018-10-01,1469130.0,0.0,133014.0,,50233.0,,113.83,0.165,,58.915
545,1354,2019-01-01,4124180.0,0.0,133029.0,,89328.0,132703.0,97.473,0.13,,75.863
546,1354,2019-04-01,6009555.0,271627.0,15.0,0.0,166822930.0,-1260119811.0,125.157,0.133,,68.232
547,1354,2019-07-01,5574655.0,271642.0,0.0,0.0,169760191.0,,128.953,0.126,,60.721
548,1354,2019-10-01,6318408.0,404287.0,0.0,0.0,180429523.0,-12882159.0,122.335,0.187,,62.056
549,1354,2020-01-01,6064909.0,404287.0,0.0,0.0,192920678.0,,95.605,0.199,,89.696
550,1354,2020-04-01,6262146.0,404374.0,0.0,0.0,194241346.0,-246087397.0,125.74,,,78.507
551,1354,2020-07-01,7824600.0,404272.0,0.0,0.0,193747679.0,,132.269,,,93.856
552,1354,2020-10-01,8795187.0,404272.0,0.0,0.0,206587342.0,,135.509,,,96.151
553,1354,2021-01-01,7126245.0,692177.0,0.0,0.0,223767349.0,-5576676153.0,141.224,,,89.093
554,1354,2021-04-01,6693860.0,692177.0,0.0,0.0,214334163.0,-298813880.0,157.687,,,65.456
555,1354,2021-07-01,7300657.0,15589738.0,62670841.0,3815668.0,231806940.0,-506487761.0,163.124,,,88.448
556,1354,2021-10-01,6960924.0,18438422.0,65755358.0,6898383.0,244455790.0,23881756.0,220.638,,,85.482
557,1354,2023-07-01,0.0,,,,,,197.857,,,
558,1354,2023-10-01,0.0,,,,,,231.249,,,
559,1354,2024-01-01,0.0,,,,,,170.571,,,
560,1376,2017-10-01,0.0,,,,,,242.077,0.953,,118.102
561,1376,2018-01-01,0.0,,,,,,351.527,0.855,,106.292
562,1376,2018-04-01,0.0,0.0,0.0,,0.0,-9946566.0,292.524,0.77,,84.778
563,1376,2018-07-01,0.0,0.0,0.0,,0.0,-129510110.0,344.886,0.992,,103.045
564,1376,2018-10-01,0.0,0.0,0.0,,0.0,-1541225.0,303.493,0.952,,108.627
565,1376,2019-01-01,0.0,0.0,0.0,,0.0,-33156738.0,315.068,0.981,,56.062
566,1376,2019-04-01,0.0,,,,,,321.814,0.817,,109.255
567,1376,2019-07-01,0.0,,,,,,338.926,0.872,,129.993
568,1376,2019-10-01,0.0,,,,,,269.315,0.746,,135.053
569,1376,2020-01-01,0.0,,,,,,258.068,0.74,,182.467
570,1376,2020-04-01,0.0,,,,,,263.611,,,185.862
571,1376,2020-07-01,0.0,,,,,,245.111,,,204.084
572,1376,2020-10-01,0.0,,,,,,226.809,,,192.364
573,1376,2021-01-01,0.0,,,,,,215.342,,,151.299
574,1376,2021-04-01,0.0,,,,,,369.127,,,165.667
575,1376,2021-07-01,0.0,,,,,,262.1,,,154.204
576,1376,2021-10-01,0.0,,,,,,368.363,,,153.254
577,1376,2023-07-01,0.0,,,,,,343.698,,,
578,1376,2023-10-01,0.0,,,,,,310.929,,,
579,1376,2024-01-01,0.0,,,,,,296.8,,,
580,1439,2017-10-01,9660126.0,0.0,22674.0,,458698.0,-32234859.0,269.303,0.266,,152.14
581,1439,2018-01-01,8943667.0,0.0,22674.0,,498852.0,-72997162.0,699.202,0.221,,124.892
582,1439,2018-04-01,7491570.0,0.0,22674.0,,498852.0,-12552152.0,1236.805,0.17,,124.072
583,1439,2018-07-01,5904934.0,0.0,22674.0,,480013.0,-1955712512.0,942.671,0.153,,151.092
584,1439,2018-10-01,5393001.0,0.0,22674.0,,472396.0,,843.481,0.129,,139.364
585,1439,2019-01-01,4922256.0,0.0,22674.0,,536361.0,-2385007.0,417.257,0.29,,110.29
586,1439,2019-04-01,2847770.0,58956.0,0.0,36282.0,228451372.0,-2174857866.0,542.4,0.295,,88.378
587,1439,2019-07-01,2136031.0,46611.0,0.0,23937.0,234865740.0,-289144390.0,244.454,0.258,,82.223
588,1439,2019-10-01,2080054.0,39274.0,0.0,16600.0,238304338.0,-46692253.0,192.819,0.222,,92.3
589,1439,2020-01-01,2231561.0,28009.0,0.0,5335.0,226337519.0,-93454090.0,164.705,0.745,,79.149
590,1439,2020-04-01,2049127.0,27087.0,0.0,4413.0,227941232.0,-125869449.0,164.142,,,70.743
591,1439,2020-07-01,1911632.0,26366.0,0.0,3692.0,221973506.0,-1037752736.0,169.045,,,67.984
592,1439,2020-10-01,1723846.0,26304.0,0.0,3630.0,201832404.0,-455362185.0,122.679,,,57.155
593,1439,2021-01-01,1039426.0,25909.0,0.0,3235.0,113017263.0,-287988064.0,105.6,,,5.781
594,1439,2021-04-01,502153.0,22905.0,0.0,231.0,83379349.0,-241712525.0,121.266,,,0.0
595,1439,2021-07-01,0.0,,,,,,,,,
596,1439,2021-10-01,0.0,,,,,,,,,
597,1439,2023-07-01,0.0,,,,,,,,,
598,1439,2023-10-01,0.0,,,,,,,,,
599,1439,2024-01-01,0.0,,,,,,,,,
600,1481,2017-10-01,780495110.0,0.0,-41972.0,,13368305.0,,316.181,0.421,,112.784
601,1481,2018-01-01,768060597.0,0.0,-185232.0,,11891192.0,-443426165.0,264.895,0.383,,109.698
602,1481,2018-04-01,835124044.0,0.0,-317319.0,,14030184.0,,237.06,0.35,,109.359
603,1481,2018-07-01,816591247.0,0.0,-2115624.0,,14007879.0,-26053399.0,269.238,0.35,,127.301
604,1481,2018-10-01,750056364.0,0.0,-2635183.0,,10873529.0,-5084678.0,238.291,0.357,,102.451
605,1481,2019-01-01,727796234.0,0.0,-2579059.0,,16134538.0,-133590718.0,232.77,0.34,,112.952
606,1481,2019-04-01,562122089.0,3744949.0,5345770.0,4300482.0,27162450284.0,,246.677,0.342,,108.149
607,1481,2019-07-01,593778620.0,3613718.0,5464070.0,5303293.0,27489522047.0,-334764673.0,250.503,0.363,,112.103
608,1481,2019-10-01,631482972.0,4179469.0,4906532.0,5138684.0,25958355199.0,-63948637.0,289.308,0.345,,97.432
609,1481,2020-01-01,653936728.0,3741620.0,4991838.0,4139466.0,25335902172.0,-7859657.0,229.989,0.453,,83.983
610,1481,2020-04-01,682210005.0,3483340.0,4988009.0,4606796.0,27510866051.0,-109925266.0,163.481,,,107.194
611,1481,2020-07-01,711716795.0,4898524.0,4402549.0,6978006.0,27549132985.0,-57151227.0,173.889,,,61.265
612,1481,2020-10-01,753594640.0,8726503.0,4461267.0,9692549.0,29944069639.0,-84953283.0,146.961,,,92.865
613,1481,2021-01-01,777704925.0,9339676.0,368596.0,10197016.0,31122361130.0,,127.589,,,96.479
614,1481,2021-04-01,784435867.0,9716492.0,343568.0,10412944.0,32383683090.0,,129.778,,,93.73
615,1481,2021-07-01,816901743.0,4829539488.0,5193529587.0,651337394.0,32960007828.0,,115.032,,,86.377
616,1481,2021-10-01,848938818.0,5193696164.0,5538631065.0,1014935668.0,34267802128.0,5440453027.0,139.036,,,86.052
617,1481,2023-07-01,84237147.0,5815093110.0,5963227428.0,788532331.0,40275505961.0,,92.014,,,
618,1481,2023-10-01,84690956.0,6294761625.0,6248439613.0,1266164043.0,43011150874.0,,92.34,,,
619,1481,2024-01-01,85105872.0,7000959065.0,7017552857.0,1869704293.0,45649494069.0,7007730214.0,107.201,,,
620,1573,2017-10-01,0.0,,,,,,76.344,0.377,,475.887
621,1573,2018-01-01,0.0,,,,,,102.025,0.438,,374.348
622,1573,2018-04-01,0.0,,,,,,88.582,0.813,,390.475
623,1573,2018-07-01,0.0,,,,,,115.85,1.041,,437.651
624,1573,2018-10-01,0.0,,,,,,122.986,0.692,,489.935
625,1573,2019-01-01,0.0,,,,,,126.115,0.565,,428.306
626,1573,2019-04-01,0.0,,,,,,107.847,0.417,,340.501
627,1573,2019-07-01,0.0,,,,,,106.275,0.2,,346.687
628,1573,2019-10-01,381474.0,327.0,0.0,327.0,14505361.0,,114.647,0.247,,466.722
629,1573,2020-01-01,433156.0,65615.0,0.0,1310.0,17017761.0,-675836002.0,105.355,0.134,,274.905
630,1573,2020-04-01,467358.0,66415.0,,2110.0,16797443.0,,101.652,,,325.161
631,1573,2020-07-01,481542.0,67245.0,0.0,2940.0,17092112.0,,95.123,,,395.153
632,1573,2020-10-01,484842.0,73546.0,,2737.0,18947355.0,,97.346,,,445.166
633,1573,2021-01-01,513750.0,73734.0,,2925.0,21148461.0,,79.598,,,406.471
634,1573,2021-04-01,515935.0,75140.0,0.0,4331.0,24668570.0,,79.711,,,434.526
635,1573,2021-07-01,540979.0,504773.0,2598030.0,132137.0,24539325.0,-53822347.0,60.767,,,475.669
636,1573,2021-10-01,551133.0,563480.0,2497832.0,187563.0,23699597.0,2425407.0,80.807,,,482.086
637,1573,2023-07-01,82847.0,777084.0,2733184.0,252328.0,34191223.0,-1129504198.0,86.041,,,
638,1573,2023-10-01,83297.0,919907.0,3107137.0,395151.0,38335006.0,,100.988,,,
639,1573,2024-01-01,0.0,,,,,,105.495,,,
640,1637,2017-10-01,1191106.0,0.0,56912.0,,138569.0,,129.773,0.54,,219.796
641,1637,2018-01-01,1186003.0,0.0,56912.0,,87222.0,-243049486.0,146.028,0.351,,209.374
642,1637,2018-04-01,807088.0,0.0,56912.0,,25395.0,,149.017,0.442,,229.36
643,1637,2018-07-01,1065663.0,0.0,56912.0,,36894.0,,164.763,0.419,,251.695
644,1637,2018-10-01,1125884.0,0.0,56912.0,,31630.0,-5498588817.0,155.806,0.608,,225.016
645,1637,2019-01-01,1189169.0,0.0,56912.0,,45219.0,-291556186.0,172.7,0.425,,231.286
646,1637,2019-04-01,658440.0,69389.0,0.0,12477.0,57010546.0,-574547848.0,161.887,0.367,,212.971
