,REGN_GKO,STR,KORR_P_20190701,KORR_M_20190701,VSEGO20190701,REGN_GKO,STR,KORR_P_20180101,KORR_M_20180101,VSEGO20180101,REGN_GKO,STR,KORR_P_20190101,KORR_M_20190101,VSEGO20190101,REGN_GKO,STR,KORR_P_20180701,KORR_M_20180701,VSEGO20180701,REGN_GKO,STR,KORR_P_20190401,KORR_M_20190401,VSEGO20190401,REGN_GKO,STR,KORR_P_20201001,KORR_M_20201001,VSEGO20201001,REGN_GKO,STR,KORR_P_20171001,KORR_M_20171001,VSEGO20171001,REGN_GKO,STR,KORR_P_20180401,KORR_M_20180401,VSEGO20180401,REGN_GKO,STR,KORR_P_20211001,KORR_M_20211001,VSEGO20211001,REGN_GKO,STR,KORR_P_20200101,KORR_M_20200101,VSEGO20200101,REGN_GKO,STR,KORR_P_20210701,KORR_M_20210701,VSEGO20210701,REGN_GKO,STR,KORR_P_20200701,KORR_M_20200701,VSEGO20200701,REGN_GKO,STR,KORR_P_20210101,KORR_M_20210101,VSEGO20210101,REGN_GKO,STR,KORR_P_20181001,KORR_M_20181001,VSEGO20181001,REGN_GKO,STR,KORR_P_20210401,KORR_M_20210401,VSEGO20210401,REGN_GKO,STR,KORR_P_20191001,KORR_M_20191001,VSEGO20191001,REGN_GKO,STR,KORR_P_20200401,KORR_M_20200401,VSEGO20200401
30,1,19,86.0,,27225618.0,1.0,23,,-274.0,67401698.0,1.0,23,,-138.0,29548697.0,1.0,23,,-65.0,45146221.0,1.0,19,74.0,,25376178.0,1.0,19,,-248.0,23260906.0,1.0,23,,-37.0,49187539.0,1.0,23,,-30.0,56700950.0,1.0,17.4,0.0,,0.0,1.0,19,,-138.0,14611495.0,1.0,17.4,0.0,,0.0,1.0,19,,-143.0,23782270.0,1.0,19,,-250.0,22478231.0,1.0,23,,-61.0,37677734.0,1.0,19,,-31.0,20201244.0,1.0,19,133.0,,28033230.0,1.0,19,,-1699.0,25786802.0
31,1,19.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,18,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,18,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,23.1,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,19.1,0.0,,0.0,1.0,19.1,0.0,,0.0
32,1,2,0.0,,21849517.0,1.0,23.2,0.0,,26391213.0,1.0,23.2,0.0,,3423241.0,1.0,23.2,0.0,,5612605.0,1.0,2,0.0,,61900427.0,1.0,2,0.0,,29507502.0,1.0,23.2,0.0,,9134688.0,1.0,23.2,0.0,,13985765.0,1.0,19,,-300.0,16941553.0,1.0,2,0.0,,25249747.0,1.0,19,,-31.0,18896586.0,1.0,2,0.0,,23837965.0,1.0,2,0.0,,26591796.0,1.0,23.2,0.0,,2672963.0,1.0,2,0.0,,29404335.0,1.0,2,0.0,,17651375.0,1.0,2,0.0,,19416465.0
33,1,2.1,0.0,,21849517.0,1.0,24,0.0,,6217107.0,1.0,24,0.0,,4924478.0,1.0,24,0.0,,4764537.0,1.0,2.1,0.0,,61900427.0,1.0,2.1,0.0,,29507502.0,1.0,24,0.0,,5591021.0,1.0,24,0.0,,4387612.0,1.0,19.1,0.0,,0.0,1.0,2.1,0.0,,25249747.0,1.0,19.1,0.0,,0.0,1.0,2.1,0.0,,23837965.0,1.0,2.1,0.0,,26591796.0,1.0,24,0.0,,4550492.0,1.0,2.1,0.0,,29404335.0,1.0,2.1,0.0,,17651375.0,1.0,2.1,0.0,,19416465.0
34,1,2.1.1,0.0,,13129529.0,1.0,25,,-16952000.0,1002363478.0,1.0,25,,-22219326.0,1174042240.0,1.0,25,,-17665452.0,1030968380.0,1.0,2.1.1,0.0,,12414423.0,1.0,2.1.1,0.0,,11714398.0,1.0,25,,-14560328.0,923220172.0,1.0,25,,-15564152.0,1003372321.0,1.0,2,0.0,,36873756.0,1.0,2.1.1,0.0,,11957146.0,1.0,2,0.0,,19928670.0,1.0,2.1.1,0.0,,12615356.0,1.0,2.1.1,0.0,,12351304.0,1.0,25,,-18750881.0,1031571566.0,1.0,2.1.1,0.0,,11938707.0,1.0,2.1.1,0.0,,12414827.0,1.0,2.1.1,0.0,,10780534.0
35,1,20,0.0,,4437601.0,1.0,26,,-267000.0,40438324.0,1.0,26,,-266998.0,40438324.0,1.0,26,,-266998.0,40438324.0,1.0,20,0.0,,4953646.0,1.0,20,0.0,,5182038.0,1.0,26,,-267000.0,40438324.0,1.0,26,,-267000.0,40438324.0,1.0,2.1,0.0,,36873756.0,1.0,20,0.0,,4554733.0,1.0,2.1,0.0,,19928670.0,1.0,20,0.0,,4786254.0,1.0,20,0.0,,4822925.0,1.0,26,,-266998.0,40438324.0,1.0,20,,-162756.0,4269601.0,1.0,20,0.0,,5009898.0,1.0,20,0.0,,4739078.0
36,1,21,,-22337587.0,1132237382.0,1.0,26.1,,-267000.0,40438324.0,1.0,26.1,,-266998.0,40438324.0,1.0,26.1,,-266998.0,40438324.0,1.0,21,,-22187901.0,1260119826.0,1.0,21,,-27677361.0,1125843200.0,1.0,26.1,,-267000.0,40438324.0,1.0,26.1,,-267000.0,40438324.0,1.0,2.1.1,0.0,,10444634.0,1.0,21,,-28020086.0,1018330179.0,1.0,2.1.1,0.0,,11495584.0,1.0,21,,-27863022.0,1225372014.0,1.0,21,,-30133823.0,1077250771.0,1.0,26.1,,-266998.0,40438324.0,1.0,21,,-29933780.0,1060599057.0,1.0,21,,-27015875.0,1183953299.0,1.0,21,,-30792136.0,1342697541.0
37,1,22,,-266998.0,40438324.0,1.0,26.2,0.0,,0.0,1.0,26.2,0.0,,0.0,1.0,26.2,0.0,,0.0,1.0,22,,-266998.0,40438324.0,1.0,22,,-266998.0,40438324.0,1.0,26.2,0.0,,0.0,1.0,26.2,0.0,,0.0,1.0,20,0.0,,6549574.0,1.0,22,,-266998.0,40438324.0,1.0,20,,-124432.0,5493230.0,1.0,22,,-266998.0,40438324.0,1.0,22,,-266998.0,40438324.0,1.0,26.2,0.0,,0.0,1.0,22,,-266998.0,40438324.0,1.0,22,,-266998.0,40438324.0,1.0,22,,-266998.0,40438324.0
38,1,22.1,,-266998.0,40438324.0,1.0,27,,-170800.0,1253637.0,1.0,27,,-170802.0,1253635.0,1.0,27,,-170802.0,1253635.0,1.0,22.1,,-266998.0,40438324.0,1.0,22.1,,-266998.0,40438324.0,1.0,27,,-170800.0,1253637.0,1.0,27,,-170800.0,1253637.0,1.0,21,,-43367440.0,1013576269.0,1.0,22.1,,-266998.0,40438324.0,1.0,21,,-44349297.0,1072332160.0,1.0,22.1,,-266998.0,40438324.0,1.0,22.1,,-266998.0,40438324.0,1.0,27,,-170802.0,1253635.0,1.0,22.1,,-266998.0,40438324.0,1.0,22.1,,-266998.0,40438324.0,1.0,22.1,,-266998.0,40438324.0
39,1,22.2,0.0,,0.0,1.0,28,0.0,,0.0,1.0,28,0.0,,0.0,1.0,28,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,28,0.0,,0.0,1.0,28,0.0,,0.0,1.0,22,,-10771011.0,40438324.0,1.0,22.2,0.0,,0.0,1.0,22,,-10897293.0,40438324.0,1.0,22.2,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,28,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,22.2,0.0,,0.0
40,1,23,,-170802.0,1253635.0,1.0,29,0.0,,1070497.0,1.0,29,,-2125.0,-2118844.0,1.0,29,,-1464.0,-1256749.0,1.0,23,,-170802.0,1253635.0,1.0,23,,-170802.0,1253635.0,1.0,29,0.0,,988896.0,1.0,29,376.0,,-350790.0,1.0,22.1,,-10771011.0,40438324.0,1.0,23,,-170802.0,1253635.0,1.0,22.1,,-10897293.0,40438324.0,1.0,23,,-170802.0,1253635.0,1.0,23,,-170802.0,1253635.0,1.0,29,,-1894.0,-1984693.0,1.0,23,,-170802.0,1253635.0,1.0,23,,-170802.0,1253635.0,1.0,23,,-170802.0,1253635.0
41,1,24,0.0,,0.0,1.0,3,,-696641.0,26582432.0,1.0,3,,-447248.0,39204919.0,1.0,3,,-299148.0,26241116.0,1.0,24,0.0,,0.0,1.0,24,0.0,,0.0,1.0,3,,-267142.0,21966628.0,1.0,3,,-127372.0,26414997.0,1.0,22.2,0.0,,0.0,1.0,24,0.0,,0.0,1.0,22.2,0.0,,0.0,1.0,24,0.0,,0.0,1.0,24,0.0,,0.0,1.0,3,,-182362.0,34897654.0,1.0,24,0.0,,0.0,1.0,24,0.0,,0.0,1.0,24,0.0,,0.0
42,1,25,,-264754.0,213047.0,1.0,30,0.0,,7194295.0,1.0,30,0.0,,8165021.0,1.0,30,0.0,,7194293.0,1.0,25,,-265199.0,-991232.0,1.0,25,4161.0,,1366445.0,1.0,30,0.0,,6571438.0,1.0,30,0.0,,7194293.0,1.0,23,,-2483222.0,1253635.0,1.0,25,1827.0,,1941169.0,1.0,23,,-2483224.0,1253635.0,1.0,25,5256.0,,2502482.0,1.0,25,2924.0,,1578340.0,1.0,30,0.0,,7194293.0,1.0,25,,-3211.0,-828576.0,1.0,25,657.0,,453484.0,1.0,25,,-1936.0,133463.0
43,1,26,0.0,,0.0,1.0,31,0.0,,0.0,1.0,31,891887.0,,891887.0,1.0,31,328171.0,,328171.0,1.0,26,0.0,,0.0,1.0,26,0.0,,0.0,1.0,31,0.0,,0.0,1.0,31,116372.0,,116372.0,1.0,24,0.0,,0.0,1.0,26,0.0,,0.0,1.0,24,0.0,,0.0,1.0,26,0.0,,0.0,1.0,26,0.0,,0.0,1.0,31,610299.0,,610299.0,1.0,26,0.0,,0.0,1.0,26,0.0,,0.0,1.0,26,0.0,,0.0
44,1,27,0.0,,8165021.0,1.0,32,0.0,,0.0,1.0,32,0.0,,0.0,1.0,32,0.0,,0.0,1.0,27,0.0,,8165021.0,1.0,27,0.0,,8561219.0,1.0,32,0.0,,0.0,1.0,32,0.0,,0.0,1.0,25,153.0,,-701529.0,1.0,27,0.0,,8577583.0,1.0,25,,-13159.0,-586636.0,1.0,27,0.0,,8557507.0,1.0,27,0.0,,8656492.0,1.0,32,0.0,,0.0,1.0,27,0.0,,8656492.0,1.0,27,0.0,,8165021.0,1.0,27,0.0,,8577583.0
45,1,28,225840.0,,225840.0,1.0,33,,-2088454.0,133873902.0,1.0,33,,-1222109.0,148046075.0,1.0,33,,-2623556.0,138039194.0,1.0,28,304719.0,,304719.0,1.0,28,2072408.0,,2072408.0,1.0,33,,-1145618.0,128910416.0,1.0,33,,-2116686.0,142046087.0,1.0,26,0.0,,8769410.0,1.0,28,10436.0,,10436.0,1.0,26,0.0,,8797640.0,1.0,28,822978.0,,822978.0,1.0,28,1868492.0,,1868492.0,1.0,33,,-2041845.0,142181933.0,1.0,28,1713430.0,,1713430.0,1.0,28,94960.0,,94960.0,1.0,28,1437948.0,,1437948.0
46,1,29,0.0,,0.0,1.0,33.1,,-905645.0,28647418.0,1.0,33.1,866345.0,,21033702.0,1.0,33.1,,-535102.0,11026823.0,1.0,29,0.0,,0.0,1.0,29,0.0,,0.0,1.0,33.1,37191.0,,23683932.0,1.0,33.1,,-28232.0,8172184.0,1.0,27,619499.0,,619762.0,1.0,29,0.0,,0.0,1.0,27,622801.0,,622801.0,1.0,29,0.0,,0.0,1.0,29,0.0,,0.0,1.0,33.1,46609.0,,15169562.0,1.0,29,0.0,,0.0,1.0,29,0.0,,0.0,1.0,29,0.0,,0.0
47,1,3,,-331912.0,47162701.0,1.0,34,0.0,,3414670.0,1.0,34,0.0,,3414670.0,1.0,34,0.0,,3414670.0,1.0,3,,-623669.0,40355423.0,1.0,3,,-297874.0,67581162.0,1.0,34,0.0,,3414670.0,1.0,34,0.0,,3414670.0,1.0,28,0.0,,0.0,1.0,3,,-569723.0,38253709.0,1.0,28,0.0,,0.0,1.0,3,,-334090.0,60137991.0,1.0,3,,-950176.0,42688939.0,1.0,34,0.0,,3414670.0,1.0,3,,-567755.0,43409807.0,1.0,3,,-766918.0,60565668.0,1.0,3,,-1388081.0,109173576.0
48,1,30,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,30,0.0,,0.0,1.0,30,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,29,0.0,,0.0,1.0,30,0.0,,0.0,1.0,29,0.0,,0.0,1.0,30,0.0,,0.0,1.0,30,0.0,,0.0,1.0,34.1,0.0,,0.0,1.0,30,0.0,,0.0,1.0,30,0.0,,0.0,1.0,30,0.0,,0.0
49,1,31,0.0,,0.0,1.0,35,0.0,,0.0,1.0,35,0.0,,0.0,1.0,35,0.0,,0.0,1.0,31,0.0,,0.0,1.0,31,0.0,,414138.0,1.0,35,0.0,,0.0,1.0,35,0.0,,0.0,1.0,3,,-1762806.0,75783241.0,1.0,31,0.0,,0.0,1.0,3,,-658319.0,41676264.0,1.0,31,0.0,,306049.0,1.0,31,0.0,,313769.0,1.0,35,0.0,,0.0,1.0,31,0.0,,-132355.0,1.0,31,0.0,,0.0,1.0,31,0.0,,304437.0
50,1,32,0.0,,3587163.0,1.0,36,,-2526254.0,187245325.0,1.0,36,,-770147.0,200090768.0,1.0,36,,-2734649.0,189411538.0,1.0,32,0.0,,3505029.0,1.0,32,0.0,,3466917.0,1.0,36,,-1583418.0,181577381.0,1.0,36,,-2437738.0,194112593.0,1.0,30,0.0,,-752388.0,1.0,32,0.0,,3509884.0,1.0,30,0.0,,-29239.0,1.0,32,0.0,,3470981.0,1.0,32,0.0,,3474484.0,1.0,36,,-1871240.0,193108461.0,1.0,32,0.0,,3468511.0,1.0,32,0.0,,3574788.0,1.0,32,0.0,,3474238.0
51,1,32.1,0.0,,172493.0,1.0,4,0.0,,66611939.0,1.0,4,0.0,,49687768.0,1.0,4,0.0,,46187680.0,1.0,32.1,0.0,,90359.0,1.0,32.1,0.0,,52247.0,1.0,4,0.0,,57225386.0,1.0,4,0.0,,69485069.0,1.0,31,,-7658.0,3609770.0,1.0,32.1,0.0,,95214.0,1.0,31,0.0,,3622870.0,1.0,32.1,0.0,,56311.0,1.0,32.1,0.0,,59814.0,1.0,4,0.0,,52172512.0,1.0,32.1,0.0,,53841.0,1.0,32.1,0.0,,160118.0,1.0,32.1,0.0,,59568.0
52,1,32.2,0.0,,0.0,1.0,4.1,0.0,,46504457.0,1.0,4.1,0.0,,44360322.0,1.0,4.1,0.0,,37073939.0,1.0,32.2,0.0,,0.0,1.0,32.2,0.0,,0.0,1.0,4.1,0.0,,48520703.0,1.0,4.1,0.0,,49801787.0,1.0,31.1,,-7658.0,71752.0,1.0,32.2,0.0,,0.0,1.0,31.1,0.0,,84852.0,1.0,32.2,0.0,,0.0,1.0,32.2,0.0,,0.0,1.0,4.1,0.0,,37848732.0,1.0,32.2,0.0,,0.0,1.0,32.2,0.0,,0.0,1.0,32.2,0.0,,0.0
53,1,33,926161.0,,149264565.0,1.0,4.2,0.0,,20107482.0,1.0,4.2,0.0,,5327446.0,1.0,4.2,0.0,,9113741.0,1.0,33,,-31629.0,153867430.0,1.0,33,2012833.0,,158275944.0,1.0,4.2,0.0,,8704683.0,1.0,4.2,0.0,,19683282.0,1.0,31.2,0.0,,0.0,1.0,33,729926.0,,156575038.0,1.0,31.2,0.0,,0.0,1.0,33,645288.0,,161188773.0,1.0,33,2173945.0,,161567945.0,1.0,4.2,0.0,,14323780.0,1.0,33,2099399.0,,166230580.0,1.0,33,399059.0,,153177402.0,1.0,33,95317.0,,164331153.0
54,1,33.1,2148270.0,,5696045.0,1.0,5,0.0,,804849.0,1.0,5,0.0,,0.0,1.0,5,0.0,,302361.0,1.0,33.1,1190480.0,,2177587.0,1.0,33.1,416139.0,,7144605.0,1.0,5,0.0,,0.0,1.0,5,0.0,,982801.0,1.0,32,,-4440399.0,168623528.0,1.0,33.1,1952469.0,,12981977.0,1.0,32,,-4260578.0,161910840.0,1.0,33.1,,-951406.0,1936134.0,1.0,33.1,577251.0,,10436606.0,1.0,5,0.0,,0.0,1.0,33.1,,-73696.0,4663485.0,1.0,33.1,1621168.0,,9610164.0,1.0,33.1,,-634632.0,4528400.0
55,1,34,0.0,,0.0,1.0,6,,-16845673.0,902535380.0,1.0,6,,-22100710.0,1155061387.0,1.0,6,,-18362133.0,950679238.0,1.0,34,0.0,,0.0,1.0,34,0.0,,0.0,1.0,6,,-14213527.0,841691643.0,1.0,6,,-16042795.0,893018138.0,1.0,32.1,,-156631.0,17733694.0,1.0,34,0.0,,0.0,1.0,32.1,23190.0,,11021006.0,1.0,34,0.0,,0.0,1.0,34,0.0,,0.0,1.0,6,,-19498378.0,976773456.0,1.0,34,0.0,,0.0,1.0,34,0.0,,0.0,1.0,34,0.0,,0.0
56,1,35,449447.0,,203147595.0,1.0,6.1,0.0,,253887480.0,1.0,6.1,0.0,,304070792.0,1.0,6.1,0.0,,261497677.0,1.0,35,,-429909.0,206542926.0,1.0,35,3651602.0,,215849030.0,1.0,6.1,0.0,,202497652.0,1.0,6.1,0.0,,195659399.0,1.0,33,0.0,,0.0,1.0,35,304389.0,,212306069.0,1.0,33,0.0,,0.0,1.0,35,1035722.0,,218540729.0,1.0,35,3607561.0,,219151481.0,1.0,6.1,0.0,,248969408.0,1.0,35,3371818.0,,220800041.0,1.0,35,56876.0,,207157614.0,1.0,35,1093529.0,,219950781.0
57,1,4,,-21806552.0,1018231978.0,1.0,6.2,,-16845673.0,648647900.0,1.0,6.2,,-22100710.0,850990595.0,1.0,6.2,,-18362133.0,689181561.0,1.0,4,,-21743210.0,1098060374.0,1.0,4,,-28356659.0,1042728848.0,1.0,6.2,,-14213527.0,639193991.0,1.0,6.2,,-16042795.0,697358739.0,1.0,34,,-17082638.0,221860512.0,1.0,4,,-27926469.0,924845955.0,1.0,34,,-17031453.0,216030235.0,1.0,4,,-28979366.0,1169157249.0,1.0,4,,-30285686.0,1031054873.0,1.0,6.2,,-19498378.0,727804048.0,1.0,4,,-30350959.0,1034234942.0,1.0,4,,-26801420.0,1070056121.0,1.0,4,,-30618213.0,1172632840.0
58,1,4.1,,-21806552.0,1018231978.0,1.0,7,0.0,,108668058.0,1.0,7,0.0,,47246319.0,1.0,7,0.0,,113045593.0,1.0,4.1,,-21743264.0,1098060320.0,1.0,4.1,,-28356659.0,998493025.0,1.0,7,0.0,,72264868.0,1.0,7,0.0,,104239400.0,1.0,4,,-41916925.0,976051579.0,1.0,4.1,,-27926469.0,924845955.0,1.0,4,,-43770674.0,1064649969.0,1.0,4.1,,-28979366.0,1138836648.0,1.0,4.1,,-30285686.0,963064550.0,1.0,7,0.0,,81546195.0,1.0,4.1,,-30350959.0,965725307.0,1.0,4.1,,-26801420.0,1070056121.0,1.0,4.1,,-30618213.0,1149412471.0
59,1,4.1.1,0.0,,252002851.0,1.0,8,,-1505200.0,0.0,1.0,8,259617.0,,7737518.0,1.0,8,,-1151494.0,6326407.0,1.0,4.1.1,0.0,,0.0,1.0,4.1.1,0.0,,322887114.0,1.0,8,,-1505200.0,0.0,1.0,8,,-1376480.0,6161751.0,1.0,4.1,,-41916925.0,901559951.0,1.0,4.1.1,0.0,,199186479.0,1.0,4.1,,-43770674.0,989660377.0,1.0,4.1.1,0.0,,419698883.0,1.0,4.1.1,0.0,,323379315.0,1.0,8,,-262235.0,7215666.0,1.0,4.1.1,0.0,,272785823.0,1.0,4.1.1,0.0,,254849028.0,1.0,4.1.1,0.0,,324033901.0
60,1,4.1.2,,-21806552.0,766229127.0,1.0,9,0.0,,0.0,1.0,8.1,1764817.0,,1764817.0,1.0,8.1,353706.0,,353706.0,1.0,4.1.2,,-21743264.0,795395891.0,1.0,4.1.2,,-28356659.0,675605911.0,1.0,9,0.0,,0.0,1.0,8.1,128720.0,,128720.0,1.0,4.1.1,,-4692545.0,210563914.0,1.0,4.1.2,,-27926469.0,725659476.0,1.0,4.1.1,,-6701122.0,277983942.0,1.0,4.1.2,,-28979366.0,719137765.0,1.0,4.1.2,,-30285686.0,639685235.0,1.0,8.1,1242965.0,,1242965.0,1.0,4.1.2,,-30350959.0,692939484.0,1.0,4.1.2,,-26801420.0,815207093.0,1.0,4.1.2,,-30618213.0,825378570.0
61,1,4.2,0.0,,0.0,212.0,1,0.0,,649420.0,1.0,9,0.0,,0.0,1.0,9,0.0,,0.0,1.0,4.2,0.0,,0.0,1.0,4.2,0.0,,44235823.0,212.0,1,0.0,,503715.0,1.0,9,0.0,,0.0,1.0,4.1.2,,-37224380.0,690996037.0,1.0,4.2,0.0,,0.0,1.0,4.1.2,,-37069552.0,711676435.0,1.0,4.2,0.0,,30320601.0,1.0,4.2,0.0,,67990323.0,1.0,9,0.0,,0.0,1.0,4.2,0.0,,68509635.0,1.0,4.2,0.0,,0.0,1.0,4.2,0.0,,23220369.0
62,1,5,0.0,,143825837.0,212.0,10,0.0,,520191.0,212.0,1,0.0,,781054.0,212.0,1,0.0,,895932.0,1.0,5,0.0,,143723437.0,1.0,5,0.0,,47042748.0,212.0,10,0.0,,509586.0,212.0,1,0.0,,671930.0,1.0,4.2,0.0,,74491628.0,1.0,5,0.0,,139052065.0,1.0,4.2,0.0,,74989592.0,1.0,5,0.0,,47313226.0,1.0,5,0.0,,46928712.0,212.0,1,0.0,,733673.0,1.0,5,0.0,,39395544.0,1.0,5,0.0,,134469950.0,1.0,5,0.0,,100567573.0
63,1,5.1,0.0,,143707738.0,212.0,10.1,0.0,,0.0,212.0,10,0.0,,533277.0,212.0,10,0.0,,527398.0,1.0,5.1,0.0,,143605338.0,1.0,5.1,0.0,,46924649.0,212.0,10.1,0.0,,0.0,212.0,10,0.0,,524815.0,1.0,5,,-772234.0,24074563.0,1.0,5.1,0.0,,138933966.0,1.0,5,,-792610.0,36348623.0,1.0,5.1,0.0,,47195127.0,1.0,5.1,0.0,,46810613.0,212.0,10,0.0,,540917.0,1.0,5.1,0.0,,39277445.0,1.0,5.1,0.0,,134351851.0,1.0,5.1,0.0,,100449474.0
64,1,5.1.1,0.0,,0.0,212.0,11,0.0,,28151.0,212.0,10.1,0.0,,0.0,212.0,10.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0,212.0,11,0.0,,26706.0,212.0,10.1,0.0,,0.0,1.0,5.1,,-772234.0,23956464.0,1.0,5.1.1,0.0,,0.0,1.0,5.1,,-792610.0,36230524.0,1.0,5.1.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0,212.0,10.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0,1.0,5.1.1,0.0,,0.0
65,1,5.2,0.0,,118099.0,212.0,11.1,0.0,,0.0,212.0,11,0.0,,33560.0,212.0,11,0.0,,32657.0,1.0,5.2,0.0,,118099.0,1.0,5.2,0.0,,118099.0,212.0,11.1,0.0,,0.0,212.0,11,0.0,,34232.0,1.0,5.1.1,0.0,,0.0,1.0,5.2,0.0,,118099.0,1.0,5.1.1,0.0,,0.0,1.0,5.2,0.0,,118099.0,1.0,5.2,0.0,,118099.0,212.0,11,0.0,,32619.0,1.0,5.2,0.0,,118099.0,1.0,5.2,0.0,,118099.0,1.0,5.2,0.0,,118099.0
66,1,5.3,0.0,,0.0,212.0,11.2,0.0,,28151.0,212.0,11.1,0.0,,0.0,212.0,11.1,0.0,,0.0,1.0,5.3,0.0,,0.0,1.0,5.3,0.0,,0.0,212.0,11.2,0.0,,26706.0,212.0,11.1,0.0,,0.0,1.0,5.2,0.0,,118099.0,1.0,5.3,0.0,,0.0,1.0,5.2,0.0,,118099.0,1.0,5.3,0.0,,0.0,1.0,5.3,0.0,,0.0,212.0,11.1,0.0,,0.0,1.0,5.3,0.0,,0.0,1.0,5.3,0.0,,0.0,1.0,5.3,0.0,,0.0
67,1,6,0.0,,32244736.0,212.0,11.3,0.0,,0.0,212.0,11.2,0.0,,33560.0,212.0,11.2,0.0,,32657.0,1.0,6,0.0,,53188840.0,1.0,6,0.0,,63654552.0,212.0,11.3,0.0,,0.0,212.0,11.2,0.0,,34232.0,1.0,5.3,0.0,,0.0,1.0,6,0.0,,34085275.0,1.0,5.3,0.0,,0.0,1.0,6,0.0,,52796323.0,1.0,6,0.0,,60111106.0,212.0,11.2,0.0,,32619.0,1.0,6,0.0,,50272067.0,1.0,6,0.0,,33063038.0,1.0,6,0.0,,72029355.0
68,1,6.1,0.0,,359250.0,212.0,12,0.0,,7045.0,212.0,11.3,0.0,,0.0,212.0,11.3,0.0,,0.0,1.0,6.1,0.0,,12858703.0,1.0,6.1,0.0,,1757243.0,212.0,12,0.0,,10048.0,212.0,11.3,0.0,,0.0,1.0,6,0.0,,52896588.0,1.0,6.1,0.0,,0.0,1.0,6,0.0,,50348536.0,1.0,6.1,0.0,,2073325.0,1.0,6.1,0.0,,1084589.0,212.0,11.3,0.0,,0.0,1.0,6.1,0.0,,2114467.0,1.0,6.1,0.0,,102217.0,1.0,6.1,0.0,,1498323.0
69,1,6.1.1,0.0,,0.0,212.0,12.1,0.0,,5662.0,212.0,12,0.0,,25218.0,212.0,12,0.0,,6875.0,1.0,6.1.1,0.0,,2916756.0,1.0,6.1.1,0.0,,0.0,212.0,12.1,0.0,,9300.0,212.0,12,0.0,,3325.0,1.0,6.1,0.0,,11642236.0,1.0,6.1.1,0.0,,0.0,1.0,6.1,0.0,,5379912.0,1.0,6.1.1,0.0,,0.0,1.0,6.1.1,0.0,,0.0,212.0,12,0.0,,1029.0,1.0,6.1.1,0.0,,0.0,1.0,6.1.1,0.0,,0.0,1.0,6.1.1,0.0,,0.0
70,1,6.2,0.0,,0.0,212.0,13,,-7655.0,113181.0,212.0,12.1,0.0,,0.0,212.0,12.1,0.0,,0.0,1.0,6.2,0.0,,0.0,1.0,6.2,0.0,,0.0,212.0,13,,-9641.0,120240.0,212.0,12.1,0.0,,2076.0,1.0,6.1.1,0.0,,0.0,1.0,6.2,0.0,,0.0,1.0,6.1.1,0.0,,142027.0,1.0,6.2,0.0,,0.0,1.0,6.2,0.0,,0.0,212.0,12.1,0.0,,0.0,1.0,6.2,0.0,,0.0,1.0,6.2,0.0,,0.0,1.0,6.2,0.0,,0.0
71,1,6.2.1,0.0,,0.0,212.0,14,,-8481.0,142753.0,212.0,13,,-19884.0,99517.0,212.0,13,,-8034.0,100817.0,1.0,6.2.1,0.0,,0.0,1.0,6.2.1,0.0,,0.0,212.0,14,,-8614.0,93054.0,212.0,13,,-8328.0,99084.0,1.0,6.2,0.0,,0.0,1.0,6.2.1,0.0,,0.0,1.0,6.2,0.0,,0.0,1.0,6.2.1,0.0,,0.0,1.0,6.2.1,0.0,,0.0,212.0,13,,-9138.0,96465.0,1.0,6.2.1,0.0,,0.0,1.0,6.2.1,0.0,,0.0,1.0,6.2.1,0.0,,0.0
72,1,6.3,0.0,,0.0,212.0,15,,-86805.0,14270438.0,212.0,14,,-7586.0,127710.0,212.0,14,,-7969.0,136962.0,1.0,6.3,0.0,,0.0,1.0,6.3,0.0,,0.0,212.0,15,,-143394.0,13935866.0,212.0,14,,-8391.0,133520.0,1.0,6.2.1,0.0,,0.0,1.0,6.3,0.0,,0.0,1.0,6.2.1,0.0,,0.0,1.0,6.3,0.0,,0.0,1.0,6.3,0.0,,0.0,212.0,14,,-7853.0,134932.0,1.0,6.3,0.0,,0.0,1.0,6.3,0.0,,0.0,1.0,6.3,0.0,,0.0
